0, 9.75986494706942, 17324.291820645278, 0.03985, 187.38163287033336
1, 9.704121638801427, 16385.001272598613, 0.065685, 370.55959714123935
2, 9.795279612066327, 17948.81925462698, 0.0411075, 167.62185515043865
3, 9.700207322439997, 16320.990554865419, 0.0631175, 360.11533345699496
4, 9.814866997620399, 18303.855461952448, 0.0452825, 168.5691023974735
5, 9.699863614167421, 16315.381859327827, 0.0637325, 363.9816569179084
6, 9.774006550930228, 17571.02558642274, 0.04231, 188.5096752167261
7, 9.703634886097962, 16377.027769652394, 0.0645525, 364.6853481187745
8, 9.810213929982105, 18218.884226209597, 0.0446075, 169.84669482119608
9, 9.812084892969763, 18253.00299179432, 0.045605, 172.08877113138035
10, 9.804814059719112, 18120.769756162754, 0.04286, 167.39813221628032
11, 9.801764069988314, 18065.585792532274, 0.04265, 168.93153209700503
12, 9.686252203468705, 16094.811041556852, 0.0586025, 347.6097976773253
13, 9.81064521671896, 18226.74348401167, 0.0448575, 170.4460435564889
14, 9.81058692678474, 18225.68107929699, 0.0446275, 169.6195198914103
15, 9.801955003640199, 18069.035450118456, 0.042515, 168.25015110442146
16, 9.803055364644571, 18088.928855070677, 0.0426925, 168.10329579968092
17, 9.798629616264698, 18009.04870261037, 0.0418975, 168.31973262029652
18, 9.704296229923068, 16387.862198087725, 0.0624525, 352.1448911240929
19, 9.690056001695991, 16156.14903999243, 0.060995, 358.0599704598975